packet_size,protocol_type,duration,source_bytes,destination_bytes,count,same_srv_rate,serror_rate,threat
948,0,0.17150697141558924,4393,2834,7,0.8215984002375895,0.030419876273143943,0
1235,2,0.8700880306232786,4394,1677,6,0.7240435391412856,0.09039271949900118,0
485,0,0.08363928168784163,3427,4871,4,0.8067799812671487,0.024067801122828247,0
105,3,0.80606414783111,268,4714,5,0.8933018351796637,0.045377566644277195,0
410,0,0.27497482256753236,3319,1473,3,0.884986430911336,0.03387055712120657,0
177,3,0.38583075905939956,1860,2884,6,0.8096821263464946,0.01145804416256807,0
757,2,0.549755287301079,716,4482,1,0.8692225779516728,0.00394156107439787,0
334,1,0.2545797353885185,1286,4804,2,0.9167674864486812,0.0001484956983051289,0
888,1,0.4908931452681091,337,3038,8,0.8236042769305639,0.021073197744664807,0
148,2,0.3812564645142834,3900,1123,2,0.8327320604319269,0.09625364778929463,0
814,3,0.8664706171255182,203,2767,7,0.9402559482225732,0.07375433107839295,0
1525,2,0.2521263894218945,43,5980,52,0.21770347931043418,0.585750015379341,1
236,1,0.5902285124962509,452,542,5,0.702836504902852,0.007623580129089214,0
1068,1,0.3006481527090334,8634,6220,8,0.008790256624980263,0.8086801891501727,1
92,1,0.06279205524722709,5617,95,7,0.5668827134162688,0.4819738402273366,1
168,2,0.2589742574706376,2098,2921,8,0.8105251722445108,0.08772507011568836,0
400,1,0.01654550742619665,4741,4588,8,0.9807188765627838,0.011766675224949265,0
1332,3,0.14939131852750132,1747,413,5,0.9701942084983541,0.05476551450670482,0
1107,0,0.7848554202892253,2603,3683,3,0.7177301889208756,0.002798246117057546,0
79,0,0.2548155254216702,85,29,87,0.027032995454024145,0.37849701895995524,1
333,1,0.36244968357925955,868,2549,8,0.8939070705612516,0.04863032362735264,0
1796,0,0.024710695662996107,6543,13,3,0.3849315207972571,0.32473242000228264,1
1072,2,0.3956209405946788,1045,2052,1,0.8227623238984525,0.07835578556170263,0
86,3,0.2544645438770573,26,7020,69,0.19691640264583335,0.35423150017650995,1
84,1,0.11500575150945153,15,7126,87,0.04425771594047364,0.3472682152256532,1
731,1,0.16043711997930254,15,2991,10,0.911885715399218,0.04953853361127508,0
354,2,0.7501582444966929,4746,422,2,0.7056205156287897,0.04368631327221456,0
1913,1,3.755411387922898,6519,9184,6,0.05155308608025922,0.5929066622834429,1
679,1,0.18415298686842385,4747,3652,1,0.861645558340338,0.0722806115745565,0
426,1,0.4737516473285107,1060,4107,2,0.8052029057194311,0.003201920250114132,0
81,0,1.0417756650453498,6110,38,77,0.16084471149273105,0.41926444099132676,1
755,2,0.6806788465897241,3257,4109,2,0.8559615985112499,0.07152925923961147,0
1289,2,0.4133014312020483,1000,1455,4,0.731813169708966,0.08335148343594544,0
676,1,0.6348926181714675,4126,2027,6,0.822119912242799,0.002942726641271343,0
46,1,0.5104274421024725,2031,1640,7,0.8519997693849196,0.05730749711147612,0
101,1,0.9340091631849767,1623,1296,3,0.9812265686616743,0.09764877638981209,0
1062,2,0.9076299520427701,1723,760,6,0.8203217936994202,0.03829428116568928,0
1072,3,0.4044932862597401,3674,1153,5,0.9851561647085572,0.012544405487969047,0
915,0,0.024094210820551965,4254,3391,6,0.7198401242311375,0.06770176000427826,0
473,2,0.8361003366414438,1817,3839,9,0.9328683581015866,0.04016301707327842,0
891,1,0.7385308703708853,1760,1645,8,0.79975477752789,0.04299551433700199,0
218,0,0.15521589539165948,3343,3122,1,0.7746631743646818,0.0509977117134233,0
1429,0,0.16532853265481573,541,4541,8,0.9406955193653701,0.014889616390740924,0
563,3,0.8421428493168394,3433,641,7,0.9040973454358066,0.04188661980175391,0
638,1,0.15884757612795974,4922,2679,9,0.9718693148598551,0.017194032309049756,0
56,3,0.4594123696256359,19,8,73,0.09206219988134663,0.4909990781186856,1
1714,3,0.48370006774562907,7011,9113,98,0.4256486739862383,0.5079627725922008,1
53,2,0.4647838932516758,1535,4466,8,0.862816540347888,0.009147142461726354,0
1329,2,0.33718889768580634,6848,8590,52,0.015359725346577036,0.8450922274330717,1
124,0,0.7691489546200623,4127,3393,4,0.8647097125645664,0.04422482968378333,0
113,3,0.26856144255156966,2701,570,8,0.849753437794592,0.0056780309964558524,0
77,3,0.07093262712001058,6744,5988,52,0.22392372815560183,0.8508814435995531,1
331,2,0.8302559748496995,2800,4265,1,0.8440416441496893,0.061826702252356695,0
73,0,0.20886642761108032,3540,833,4,0.7618812325843886,0.01621958056831472,0
860,2,0.7497181183298929,1612,1929,2,0.8648579716761495,0.04054969119160386,0
1206,3,0.15743385963406298,2293,3062,4,0.7519078418543749,0.060011871735297866,0
1297,3,0.39551414246508243,63,5045,97,0.6087085853201982,0.49392939571319044,1
1750,0,0.30098204052547956,8617,7803,31,0.19850999440633382,0.9560874918473861,1
190,3,0.10556812772356683,1255,2078,2,0.7242174175108455,0.00143551936197428,0
1195,2,0.13154485620176493,1651,692,2,0.9134509076055204,0.000616760188854848,0
40,0,0.08653415330567055,95,40,5,0.6490720108384861,0.5583950196569628,1
1191,0,0.7104122455242068,3506,3472,7,0.8275322643231544,0.04614395701898109,0
895,3,0.928362012196589,4972,1574,4,0.9163850652803687,0.07295509174214664,0
1142,3,0.12046190888139097,4763,1823,5,0.7676983004498147,0.09228989684054925,0
83,2,3.812596787184306,86,50,10,0.5177376131468854,0.6826475904018515,1
677,3,0.927836790613043,4560,4043,2,0.7398003645222415,0.08304421153567187,0
1360,0,0.6116171139741658,2521,3072,5,0.7543077241690779,0.000754790035804176,0
831,0,0.23639605667595753,3112,3093,8,0.7981772682784478,0.08421776177759868,0
58,3,0.04717565270235469,94,37,50,0.5708956219790754,0.4476666045095816,1
962,1,0.5002702815718914,3940,3656,8,0.8828508073159296,0.0782861639915342,0
563,0,0.5164379116155114,2607,3526,4,0.7016926295774503,0.06092343157734803,0
1194,3,0.10471733239583036,4676,3853,6,0.7809018460514976,0.04474140264801312,0
257,0,0.21489060087400425,1637,1216,3,0.913085434529301,0.04212036824295328,0
836,3,0.48109551942858364,2616,3902,7,0.7623656826007932,0.08663510250810703,0
649,2,0.8442717574108339,575,3208,10,0.959547533757834,0.015120862931259638,0
1372,0,0.424229344514814,1671,4818,4,0.9326092869037594,0.07397242946411449,0
722,1,0.8578628596924376,4944,4342,1,0.8108096621727694,0.07970291323585454,0
597,2,0.7907764892190141,3716,3731,10,0.9454359528988396,0.016199318602367684,0
1712,0,4.929679850863087,7072,7193,42,0.11945493161347426,0.7635235284171499,1
787,1,0.8744647458519205,365,1620,6,0.72724291335383,0.027903310432517914,0
323,3,0.5750311599811133,634,413,9,0.9287109748222176,0.004502286293274216,0
40,0,0.06643673508294545,9338,59,7,0.13369601192138494,0.8177115610916921,1
1018,1,0.8404701819415165,1257,520,8,0.7688383540609551,0.07646967511354232,0
82,2,0.3035124927365968,5571,0,31,0.04216092441712397,0.5040234096751374,1
1518,0,0.439304776553773,5774,38,36,0.39707158431773726,0.7404719360753431,1
466,1,0.10444678714527944,788,1335,5,0.9364800039746618,0.0007977724186879587,0
61,1,3.3471595733987773,5999,5,24,0.5668611930655922,0.9554394079046755,1
809,0,0.03519124413245045,4626,2391,5,0.7708026001474596,0.04744936763211092,0
405,0,0.4840823912566212,475,1823,9,0.7194846411764061,0.05208574222958662,0
49,1,0.151826000400483,943,4222,4,0.879419441747528,0.007992017405509677,0
507,0,0.029654326270516895,701,95,9,0.9936660929460275,0.041486796789603576,0
274,1,0.23863325428108828,4499,3714,4,0.7641726042888016,0.012602659760258206,0
594,2,0.4368183918327434,4110,4370,3,0.7066017175793794,0.06876945847248979,0
1311,3,0.08823891933090722,1732,3371,4,0.7505470810692045,0.04204084323502016,0
746,2,0.4892975283125848,2053,1848,1,0.8620990998201186,0.05988662429004831,0
90,0,0.14009697824140993,50,6707,6,0.19980242081376481,0.3936374491692633,1
85,1,0.26753028810244306,8036,0,1,0.10489682359956326,0.7282411534255915,1
827,0,0.08996514799940758,2015,495,10,0.8226296404303699,0.039565696311774895,0
214,2,0.9359179229463586,1134,2822,7,0.7950521474805674,0.024554894258141224,0
347,0,0.7714644945689582,4897,4593,6,0.8847633026884948,0.07543302326048525,0
464,0,0.7388687011038938,1934,2711,4,0.994940279186619,0.07256209873105497,0
1355,1,0.20401339008990804,3792,2148,6,0.7281713838752112,0.07409345253127374,0
404,2,0.4391869983063862,721,3384,4,0.8612501459026268,0.06381347147925825,0
740,1,0.527744339821265,3156,2845,8,0.8262704354158441,0.0401201305995772,0
300,3,0.26823767645157737,1156,1559,8,0.7406839933449614,0.07120704557865432,0
1039,1,4.191504796613824,9901,55,1,0.182979941442142,0.38494350994088156,1
713,0,0.729091399616078,3969,2435,6,0.7646105733469929,0.02201114476336984,0
1440,0,0.2600352573403135,4795,2917,1,0.921026979187988,0.09098355295963836,0
1215,3,0.31853729802999453,2259,209,7,0.8578071566669501,0.015484073201092186,0
837,2,0.5584498800656001,4856,432,2,0.7325948640839598,0.08188299758791724,0
781,1,0.811005552824705,1184,1285,10,0.740144904627469,0.09619127127049158,0
302,1,0.26821648914227225,1155,625,6,0.906976026471074,0.017797617677639366,0
90,2,0.06944454842648246,13,9080,45,0.6531522568344534,0.9308290837198436,1
1334,0,0.413347765664395,730,1468,9,0.9154671395088689,0.07961547228657392,0
1091,0,0.8653308087876961,1104,3904,9,0.9946701447649011,0.08361042355636114,0
763,2,0.4318837783131366,2347,35,4,0.78977110857803,0.030645553876069057,0
40,0,4.019258883611295,8682,7690,34,0.2605107166863354,0.41186352314608127,1
689,0,0.6072382558665571,2073,728,5,0.9778525232830992,0.09667139970745645,0
724,3,0.27333836614863216,4626,2264,3,0.8804278218567547,0.049449796090356206,0
46,3,0.27448175299396876,24,67,39,0.3457309002418065,0.98768534253671,1
1029,1,0.9284455249719269,555,3576,9,0.8114982760005083,0.013449938041107301,0
836,3,0.8930523586857797,4038,4555,7,0.7403310447798229,0.027776364610806372,0
41,3,0.10332169083028808,86,5761,72,0.012854628479349173,0.4825527935622328,1
1184,2,0.8732635166912633,4024,1370,10,0.7794739308805751,0.0033245330549590783,0
1182,3,0.8004987121245849,889,6,8,0.9474852288899389,0.05689422425829928,0
908,3,0.14356830725374659,925,1894,6,0.9260412719484936,0.0866524234003534,0
1152,3,0.48350794240207196,323,3226,2,0.9074259906191107,0.09460194426239998,0
979,2,0.614987410896349,2484,884,5,0.8519835436878228,0.03276736637972074,0
1432,3,0.40421235492854524,8993,25,27,0.05930739459168963,0.9918259850174849,1
670,3,0.3655761710115597,2017,1367,5,0.9459242825035122,0.013803665809370091,0
1077,2,0.19829766813284522,1276,4876,2,0.7444610028089702,0.08105074270179859,0
1178,3,0.8897913822769348,3712,3878,5,0.9528748769281,0.09631905667629563,0
769,0,0.946012361612234,4972,2045,7,0.9804541602968304,0.03547444363786283,0
275,0,0.1186614912179822,785,3084,9,0.8562883702403267,0.05122126379352379,0
374,3,0.8646366057518525,4668,2304,10,0.7165741196243269,0.008177037930134167,0
727,0,0.758014087295791,1018,4023,1,0.8053629613645382,0.08680201468671749,0
970,0,0.4239570573881418,3004,1416,1,0.8947067551007841,0.05078696138485178,0
60,3,0.423992046614224,27,6949,10,0.26558373148852865,0.6145983171808416,1
179,1,0.7547456701501521,1873,2719,10,0.8985783932578568,0.06794637814784577,0
1066,3,0.9203259576347276,975,198,7,0.8640457939994891,0.09702065186286768,0
1095,1,0.6081191644814429,3815,3114,10,0.8433322061316373,0.06515061286019946,0
1546,0,0.29800400037969127,6517,8377,94,0.0502378317564862,0.6680027655858936,1
540,1,0.1634989049644432,192,1790,7,0.9118885461684664,0.014472570194591694,0
1307,2,0.9247360675966245,4453,4282,5,0.7583625242568328,0.008372110231796293,0
1406,3,0.2520317605103322,83,8569,2,0.20237082573819415,0.40519787561395065,1
398,1,0.44228358371666276,4658,1947,5,0.8080179551359866,0.03941898998615556,0
77,0,0.04091882893791421,2859,1197,5,0.9359205188713482,0.09381520804558069,0
40,3,1.4213327123902282,17,86,65,0.0745116708526769,0.809461948504226,1
1049,3,0.9032507132962894,2385,2383,7,0.8793536449069403,0.09154848897010406,0
1395,2,0.633129110704452,4156,2942,10,0.9833202398457994,0.013270564409358955,0
482,0,0.005462407935922342,3223,1921,4,0.9657448225636502,0.056537447151647484,0
1429,0,0.556921375271795,90,1629,10,0.9181851249378641,0.00011193397765928426,0
699,0,0.8493093799728169,373,2643,1,0.8342907901069742,0.06595832708160347,0
1061,2,0.6492754952814677,72,2190,9,0.7836521791324373,0.0067045559275509155,0
256,0,0.34919950792342536,4758,2595,4,0.7736542131889104,0.036905140075065346,0
1303,0,0.5862759263231637,3211,2668,2,0.832499338529064,0.058109489188406284,0
1191,2,0.5118659387716972,4277,855,6,0.9425632162677828,0.0071040920339693675,0
1009,2,0.4154190696889226,8191,60,3,0.45146308972383165,0.3685572748460103,1
56,3,1.747029565465198,28,8224,66,0.05135202676551263,0.43455497856086245,1
1231,0,0.5316089297609646,300,901,10,0.9025440166764775,0.07110855197440856,0
1079,0,0.39405276835195124,5241,5979,65,0.6859164959889348,0.8745924077619591,1
741,0,0.6162169439212246,1838,2155,8,0.8723695136659103,0.00841922129877455,0
908,2,0.04491021721564781,322,1933,10,0.9933629623174305,0.0745929609029654,0
1390,2,0.7334102227340091,2346,902,7,0.8002222723576906,0.034782154430737615,0
801,2,0.8394069329916742,2891,4245,2,0.7879390251034736,0.005912907625700759,0
1221,2,0.4139749953433859,3218,2567,1,0.7237320763628995,0.0956901342613562,0
111,0,0.38056776834724904,1820,3342,3,0.8351725097736422,0.09745563223873542,0
958,1,0.7200059767665139,2993,1896,10,0.7675358717336039,0.036180426924799294,0
835,0,0.8195568624163674,4454,1000,7,0.960411517828855,0.06222641774034892,0
1451,1,0.5127063111606807,462,3588,3,0.9783641516969717,0.002068679304147669,0
359,1,0.6795949786177099,1625,424,9,0.7096157663162966,0.09353959870940443,0
382,2,0.2309944185270374,3916,3787,7,0.8936934953278015,0.08124343482200308,0
1371,3,0.43043170444779,4638,1426,1,0.9926915030257668,0.04211923700803119,0
79,2,2.21569217275602,83,96,12,0.3392546921139006,0.6382257170307698,1
508,0,0.48507544356750554,4790,1424,8,0.9092410113739422,0.03971628045963075,0
718,2,0.23019250214356823,1645,2596,9,0.9941739042441524,0.053995908515421465,0
572,0,0.48204549641090255,1177,1916,4,0.8921314030562874,0.06221252491016585,0
222,0,0.8273193503077215,1541,2937,2,0.9579709783738926,0.04987449640563109,0
1341,3,0.07923572369045817,4691,1504,10,0.8941409467304022,0.08567621624017804,0
510,1,0.522772171214411,3900,412,3,0.9356984786524192,0.04701881162701776,0
1145,0,0.3535419660760958,1782,3665,5,0.8621404346555834,0.061191214881750534,0
1304,1,0.0872091542350536,816,924,6,0.8921062037834947,0.06920543689128504,0
76,2,0.1587442613709834,1878,3024,1,0.9693086059955212,0.08394403004666953,0
984,1,0.9322178661158339,1769,3371,4,0.8751940893306238,0.02198975403978041,0
53,2,0.40170031934668193,3359,1951,3,0.8340441306151151,0.0710311390239328,0
1099,2,0.12233315562434632,2135,4428,9,0.8547966999504701,0.09712048530100201,0
665,3,0.2764852967681548,1337,2533,9,0.9352318203774785,0.010405250752780027,0
298,1,0.15181308235470936,49,1163,2,0.7026026014854736,0.0660116801439208,0
87,0,0.11217474947626982,1706,1637,5,0.828459740769572,0.019285572962134047,0
359,1,0.11196365803239539,2348,2533,4,0.9823951629062292,0.06502599531662821,0
1277,3,0.8294544096691009,4872,1184,3,0.9664433601183564,0.03185005415151909,0
1495,0,0.26504189271458267,3653,3924,9,0.7892922929980499,0.0006506568890692233,0
869,3,0.09712766677427054,3232,74,4,0.9140163363798397,0.008997117564437307,0
617,1,0.7352512811299319,4352,4862,3,0.8623738951257055,0.08778126214140332,0
56,0,0.3625097982246112,58,51,26,0.07763089027104805,0.3436403974794908,1
316,2,0.9128015284579843,4177,3054,3,0.8469721408029317,0.003786285154291014,0
235,2,0.7390407740310408,4733,3697,3,0.9991256854647217,0.017396541112646092,0
1413,0,0.1405857189171409,1839,1394,9,0.7795004794105084,0.050898730855828106,0
1331,3,0.9631848751795999,1246,4085,4,0.930359449205245,0.08225774400177416,0
197,2,0.27875590725229227,3736,3272,7,0.851521859784351,0.09316326221836427,0
87,0,0.9312053342112534,2895,1249,4,0.9508833668294968,0.0526593640982006,0
1279,3,0.40337240021443843,68,14,79,0.35460409636676987,0.7688628107365545,1
908,2,0.3283210595674847,4643,4271,6,0.782308308858708,0.060662241119784015,0
52,0,0.41178917377859203,76,26,6,0.17146607316863324,0.7601752714821699,1
1700,3,0.4699525342182123,13,95,95,0.43770458558279096,0.8062204352554374,1
894,0,0.2675484466350845,3191,2234,2,0.9549509028642624,0.09804945313168445,0
1478,3,0.16991686459771427,4028,4279,3,0.769521296095133,0.009096369515309389,0
1496,0,0.548869819874845,4980,315,10,0.9566492807873352,0.08934381425270671,0
1799,0,0.20232629679560915,61,95,43,0.2906504790619942,0.9678107619036449,1
359,3,0.4082907225497887,1396,3609,7,0.7559664383773355,0.06701269431440739,0
1310,0,0.2168182413698434,4865,2081,7,0.8916482984069118,0.07995992962469417,0
1149,3,0.9544141002938151,3025,1868,10,0.862563799441805,0.06271722456415223,0
681,2,0.6455546124633957,2743,1211,6,0.9201202693693871,0.08747083046297341,0
224,2,0.5879587772769695,3982,468,8,0.9010298485639008,0.06383059267920277,0
802,0,0.8216638725999652,4601,4877,3,0.949297166805128,0.045429949353964307,0
65,0,0.32026375902083526,7209,9561,1,0.07497877595410712,0.6417579676838814,1
1299,1,0.13834187249113783,2590,1060,6,0.8153232460480363,0.042316300978213574,0
1475,2,0.1614440137722108,6239,5678,66,0.6547095877645823,0.5973355390511357,1
77,0,0.1955370396178156,92,24,59,0.2340247223490232,0.9292381705033173,1
1433,0,0.6260192536121084,3757,4351,10,0.7080347851793594,0.02700301689284458,0
979,0,0.384244123164985,558,608,1,0.7268242279048072,0.04827914089725282,0
601,2,0.9438447142382326,1791,3758,7,0.7286417382222157,0.021031124861999886,0
661,2,0.24052105671405655,4474,2407,2,0.9776270874083247,0.047519682862017715,0
838,2,0.19533571454557253,2569,364,1,0.8988388953719412,0.040232060814961536,0
55,0,0.4049376092801299,29,64,11,0.010056771521909258,0.5571511227223727,1
508,1,0.7281866695971897,4867,989,4,0.8030760591805388,0.06421330120259558,0
726,1,0.13935751036499422,2621,4449,7,0.848165428756134,0.02084204020306184,0
